Code,date,last price,max,min,avg price,percent,quantity,revenue in best denars,total revenue in denars
ALK,06.8.2024,"21,989.00","21,999.00","21,989.00","21,997.45","-0,06",31,"681,921.00","681,921.00"
ALK,05.8.2024,"21,800.00","22,100.00","21,800.00","22,010.90","-0,96",92,"2,025,003.00","2,025,003.00"
ALK,01.8.2024,"22,249.00","22,250.00","22,200.00","22,224.82","-0,33",38,"844,543.00","844,543.00"
ALK,31.7.2024,"22,300.00","22,300.00","22,295.00","22,298.95","-0,01",157,"3,500,935.00","3,500,935.00"
ALK,30.7.2024,"22,300.00","22,350.00","22,299.00","22,302.01","0,22",239,"5,330,180.00","5,330,180.00"
ALK,29.7.2024,"22,350.00","22,350.00","22,249.00","22,253.34","0,10",416,"9,257,388.00","9,257,388.00"
ALK,26.7.2024,"22,250.00","22,250.00","22,220.00","22,231.92","0,05",330,"7,336,535.00","7,336,535.00"
ALK,25.7.2024,"22,350.00","22,350.00","22,220.00","22,220.59","0,13",264,"5,866,237.00","5,866,237.00"
ALK,24.7.2024,"22,211.00","22,220.00","22,150.00","22,192.72","0,19",380,"8,433,232.00","8,433,232.00"
ALK,23.7.2024,"22,150.00","22,200.00","22,139.00","22,150.20","0,01",402,"8,904,382.00","8,904,382.00"
ALK,22.7.2024,"22,146.00","22,148.00","22,146.00","22,147.09","0,00",105,"2,325,444.00","2,325,444.00"
ALK,19.7.2024,"22,149.00","22,150.00","22,140.00","22,147.18","-0,01",390,"8,637,401.00","8,637,401.00"
ALK,18.7.2024,"22,149.00","22,150.00","22,147.00","22,149.44","0,09",222,"4,917,175.00","4,917,175.00"
ALK,17.7.2024,"22,500.00","22,500.00","22,100.00","22,128.55","0,36",605,"13,387,770.00","13,387,770.00"
ALK,16.7.2024,"22,150.00","22,150.00","22,000.00","22,048.82","0,22",242,"5,335,815.00","5,335,815.00"
ALK,15.7.2024,"22,000.00","22,000.00","21,999.00","21,999.93","-0,09",135,"2,969,990.00","2,969,990.00"
ALK,12.7.2024,"22,100.00","22,100.00","22,000.00","22,019.75","-0,51",81,"1,783,600.00","1,783,600.00"
ALK,11.7.2024,"22,050.00","22,500.00","22,050.00","22,133.55","0,30",391,"8,654,219.00","8,654,219.00"
ALK,10.7.2024,"22,100.00","22,155.00","22,000.00","22,067.56","2,59",43,"948,905.00","948,905.00"
ALK,09.7.2024,"21,500.00","21,800.00","21,300.00","21,509.80","1,41",102,"2,194,000.00","2,194,000.00"
ALK,08.7.2024,"21,500.00","21,500.00","21,200.00","21,210.14","-0,73",148,"3,139,100.00","3,139,100.00"
ALK,05.7.2024,"21,550.00","21,550.00","21,201.00","21,366.32","2,03",19,"405,960.00","405,960.00"
ALK,04.7.2024,"21,004.00","21,004.00","20,850.00","20,941.01","0,65",163,"3,413,385.00","3,413,385.00"
ALK,03.7.2024,"20,800.00","20,900.00","20,800.00","20,804.99","0,44",141,"2,933,503.00","2,933,503.00"
ALK,02.7.2024,"20,800.00","20,900.00","20,600.00","20,713.06","0,53",786,"16,280,469.00","16,280,469.00"
ALK,01.7.2024,"20,540.00","20,700.00","20,540.00","20,603.42","0,07",646,"13,309,807.00","13,309,807.00"
ALK,28.6.2024,"20,600.00","20,600.00","20,501.00","20,589.00","0,29",81,"1,667,709.00","1,667,709.00"
ALK,27.6.2024,"20,600.00","20,600.00","20,500.00","20,529.13","-0,01",237,"4,865,404.00","4,865,404.00"
ALK,26.6.2024,"20,600.00","20,600.00","20,500.00","20,531.37","-0,29",128,"2,628,015.00","2,628,015.00"
ALK,25.6.2024,"20,550.00","20,600.00","20,501.00","20,590.46","-0,65",126,"2,594,398.00","2,594,398.00"
ALK,24.6.2024,"20,750.00","20,750.00","20,700.00","20,725.00","-0,12",4,"82,900.00","82,900.00"
ALK,20.6.2024,"20,749.00","20,750.00","20,730.00","20,749.23","0,10",128,"2,655,902.00","2,655,902.00"
ALK,19.6.2024,"20,700.00","20,750.00","20,700.00","20,727.50","-0,07",84,"1,741,110.00","1,741,110.00"
ALK,18.6.2024,"20,750.00","20,750.00","20,700.00","20,742.66","-0,24",79,"1,638,670.00","1,638,670.00"
ALK,17.6.2024,"20,800.00","20,800.00","20,750.00","20,792.39","-0,42",230,"4,782,249.00","4,782,249.00"
ALK,14.6.2024,"20,800.00","20,900.00","20,800.00","20,880.41","-0,07",296,"6,180,600.00","6,180,600.00"
ALK,13.6.2024,"20,800.00","20,900.00","20,800.00","20,894.59","0,04",414,"8,650,360.00","8,650,360.00"
ALK,12.6.2024,"20,900.00","20,900.00","20,850.00","20,885.35","0,12",359,"7,497,841.00","7,497,841.00"
ALK,11.6.2024,"20,900.00","20,900.00","20,850.00","20,860.89","0,03",209,"4,359,927.00","4,359,927.00"
ALK,10.6.2024,"20,850.00","20,996.00","20,850.00","20,853.98","-0,68",256,"5,338,620.00","5,338,620.00"
ALK,07.6.2024,"20,997.00","20,997.00","20,996.00","20,996.59","0,72",220,"4,619,250.00","4,619,250.00"
ALK,06.6.2024,"20,998.00","20,999.00","20,750.00","20,846.26","0,24",210,"4,377,715.00","4,377,715.00"
ALK,05.6.2024,"20,800.00","20,800.00","20,700.00","20,796.69","0,30",500,"10,398,344.00","10,398,344.00"
ALK,04.6.2024,"20,700.00","20,800.00","20,700.00","20,734.18","-0,08",34,"704,962.00","704,962.00"
ALK,03.6.2024,"20,750.00","20,750.00","20,750.00","20,750.00","-0,27",4,"83,000.00","83,000.00"
ALK,31.5.2024,"20,800.00","20,899.00","20,800.00","20,805.44","-0,35",255,"5,305,386.00","5,305,386.00"
ALK,30.5.2024,"20,900.00","20,902.00","20,801.00","20,877.74","0,37",727,"15,178,116.00","15,178,116.00"
ALK,29.5.2024,"20,800.00","20,800.00","20,800.00","20,800.00","0,03",429,"8,923,200.00","8,923,200.00"
ALK,28.5.2024,"20,800.00","20,801.00","20,700.00","20,794.51","-0,03",508,"10,563,610.00","10,563,610.00"
ALK,27.5.2024,"20,800.00","20,801.00","20,800.00","20,800.10","0,00",102,"2,121,610.00","2,121,610.00"
ALK,23.5.2024,"20,800.00","20,800.00","20,800.00","20,800.00","0,27",36,"748,800.00","748,800.00"
ALK,22.5.2024,"20,800.00","20,800.00","20,700.00","20,743.41","0,62",69,"1,431,295.00","1,431,295.00"
ALK,21.5.2024,"20,700.00","20,700.00","20,600.00","20,614.65","-0,40",273,"5,627,800.00","5,627,800.00"
ALK,20.5.2024,"20,699.00","20,700.00","20,690.00","20,697.99","-0,08",82,"1,697,235.00","1,697,235.00"
ALK,17.5.2024,"20,700.00","20,797.00","20,650.00","20,714.67","-0,31",135,"2,796,481.00","2,796,481.00"
ALK,16.5.2024,"20,651.00","20,800.00","20,650.00","20,778.34","-1,00",460,"9,558,036.00","9,558,036.00"
ALK,15.5.2024,"20,950.00","21,000.00","20,950.00","20,987.90","-0,50",214,"4,491,410.00","4,491,410.00"
ALK,14.5.2024,"21,000.00","21,100.00","21,000.00","21,093.20","0,45",598,"12,613,736.00","12,613,736.00"
ALK,13.5.2024,"21,000.00","21,000.00","20,998.00","20,999.48","1,31",42,"881,978.00","881,978.00"
ALK,10.5.2024,"20,752.00","21,000.00","20,600.00","20,728.55","0,85",266,"5,513,795.00","5,513,795.00"
ALK,09.5.2024,"20,600.00","20,600.00","20,545.00","20,553.42","0,46",73,"1,500,400.00","1,500,400.00"
ALK,07.5.2024,"20,500.00","20,500.00","20,450.00","20,460.16","0,05",192,"3,928,350.00","3,928,350.00"
ALK,02.5.2024,"20,450.00","20,450.00","20,422.00","20,449.49","0,37",109,"2,228,994.00","2,228,994.00"
ALK,30.4.2024,"20,400.00","20,400.00","20,351.00","20,374.27","0,35",260,"5,297,310.00","5,297,310.00"
ALK,29.4.2024,"20,350.00","20,350.00","20,298.00","20,303.92","0,51",239,"4,852,638.00","4,852,638.00"
ALK,26.4.2024,"20,200.00","20,202.00","20,199.00","20,200.45","0,24",262,"5,292,519.00","5,292,519.00"
ALK,25.4.2024,"20,151.00","20,200.00","20,101.00","20,152.25","0,37",32,"644,872.00","644,872.00"
ALK,23.4.2024,"20,100.00","20,100.00","20,002.00","20,077.78","0,19",83,"1,666,456.00","1,666,456.00"
ALK,22.4.2024,"20,050.00","20,050.00","20,001.00","20,039.94","0,03",101,"2,024,034.00","2,024,034.00"
ALK,19.4.2024,"20,002.00","20,101.00","20,000.00","20,034.91","-0,32",68,"1,362,374.00","1,362,374.00"
ALK,18.4.2024,"20,100.00","20,100.00","20,100.00","20,100.00","-2,40",18,"361,800.00","361,800.00"
ALK,16.4.2024,"20,600.00","20,600.00","20,549.00","20,594.10","-0,03",389,"8,011,106.00","8,011,106.00"
ALK,15.4.2024,"20,600.00","20,602.00","20,600.00","20,600.43","0,00",416,"8,569,780.00","8,569,780.00"
ALK,12.4.2024,"20,600.00","20,600.00","20,599.00","20,599.94","0,00",160,"3,295,991.00","3,295,991.00"
ALK,11.4.2024,"20,600.00","20,625.00","20,599.00","20,600.62","0,02",157,"3,234,297.00","3,234,297.00"
ALK,09.4.2024,"20,598.00","20,598.00","20,597.00","20,597.22","0,12",46,"947,472.00","947,472.00"
ALK,08.4.2024,"20,595.00","20,600.00","20,500.00","20,572.22","-0,13",209,"4,299,594.00","4,299,594.00"
ALK,05.4.2024,"20,600.00","20,600.00","20,598.00","20,599.25","0,24",227,"4,676,030.00","17,652,530.00"
ALK,04.4.2024,"20,400.00","20,600.00","20,400.00","20,549.06","-0,21",159,"3,267,301.00","3,267,301.00"
ALK,03.4.2024,"20,601.00","20,601.00","20,500.00","20,592.50","0,52",177,"3,644,872.00","3,644,872.00"
ALK,02.4.2024,"20,500.00","20,501.00","20,400.00","20,486.78","0,32",379,"7,764,490.00","7,764,490.00"
ALK,01.4.2024,"20,499.00","20,499.00","20,340.00","20,421.96","0,13",188,"3,839,329.00","3,839,329.00"
ALK,29.3.2024,"20,395.00","20,400.00","20,395.00","20,395.21","0,00",316,"6,444,885.00","6,444,885.00"
ALK,28.3.2024,"20,395.00","20,397.00","20,394.00","20,395.21","-0,02",275,"5,608,684.00","5,608,684.00"
ALK,27.3.2024,"20,396.00","20,400.00","20,396.00","20,398.61","0,09",173,"3,528,959.00","3,528,959.00"
ALK,26.3.2024,"20,304.00","20,500.00","20,300.00","20,380.53","-0,24",49,"998,646.00","998,646.00"
ALK,25.3.2024,"20,400.00","20,499.00","20,400.00","20,430.56","0,16",81,"1,654,875.00","1,654,875.00"
ALK,22.3.2024,"20,400.00","20,401.00","20,350.00","20,397.32","0,21",515,"10,504,619.00","10,504,619.00"
ALK,21.3.2024,"20,401.00","20,401.00","20,302.00","20,355.31","0,18",65,"1,323,095.00","1,323,095.00"
ALK,20.3.2024,"20,350.00","20,350.00","20,300.00","20,319.44","0,09",161,"3,271,430.00","3,271,430.00"
ALK,19.3.2024,"20,302.00","20,302.00","20,299.00","20,300.36","0,00",364,"7,389,330.00","7,389,330.00"
ALK,18.3.2024,"20,300.00","20,300.00","20,300.00","20,300.00","0,00",16,"324,800.00","324,800.00"
ALK,15.3.2024,"20,300.00","20,300.00","20,300.00","20,300.00","1,04",12,"243,600.00","243,600.00"
ALK,14.3.2024,"20,100.00","20,100.00","20,001.00","20,091.48","0,00",131,"2,631,984.00","2,631,984.00"
ALK,13.3.2024,"20,000.00","20,101.00","20,000.00","20,091.48","0,25",569,"11,432,050.00","11,432,050.00"
ALK,12.3.2024,"20,100.00","20,100.00","20,000.00","20,042.28","0,29",68,"1,362,875.00","1,362,875.00"
ALK,11.3.2024,"20,000.00","20,000.00","19,920.00","19,983.88","-0,12",34,"679,452.00","679,452.00"
ALK,08.3.2024,"19,982.00","20,100.00","19,982.00","20,007.09","-0,28",266,"5,321,887.00","5,321,887.00"
ALK,07.3.2024,"20,100.00","20,200.00","20,000.00","20,063.01","-0,36",146,"2,929,200.00","2,929,200.00"
ALK,06.3.2024,"20,100.00","20,200.00","20,100.00","20,134.98","-0,48",257,"5,174,690.00","5,174,690.00"
ALK,05.3.2024,"20,200.00","20,350.00","20,200.00","20,232.38","-0,72",185,"3,742,990.00","3,742,990.00"
ALK,04.3.2024,"20,300.00","20,480.00","20,300.00","20,379.05","-0,49",186,"3,790,503.00","3,790,503.00"
ALK,01.3.2024,"20,480.00","20,480.00","20,480.00","20,480.00","-0,16",4,"81,920.00","81,920.00"
ALK,29.2.2024,"20,500.00","20,700.00","20,499.00","20,512.91","-0,42",106,"2,174,368.00","37,868,268.00"
ALK,28.2.2024,"20,600.00","20,600.00","20,599.00","20,599.08","-0,49",65,"1,338,940.00","1,338,940.00"
ALK,27.2.2024,"20,700.00","20,900.00","20,699.00","20,700.29","0,69",1.374,"28,442,192.00","28,442,192.00"
ALK,26.2.2024,"20,700.00","20,700.00","20,300.00","20,559.44","1,21",209,"4,296,922.00","4,296,922.00"
ALK,23.2.2024,"20,400.00","20,400.00","20,298.00","20,313.79","0,33",768,"15,600,990.00","15,600,990.00"
ALK,22.2.2024,"20,250.00","20,250.00","20,001.00","20,247.21","0,19",232,"4,697,352.00","4,697,352.00"
ALK,21.2.2024,"20,249.00","20,250.00","20,200.00","20,209.59","0,57",258,"5,214,075.00","5,214,075.00"
ALK,20.2.2024,"20,050.00","20,199.00","20,000.00","20,094.49","0,47",49,"984,630.00","984,630.00"
ALK,19.2.2024,"20,000.00","20,000.00","19,999.00","19,999.85","0,02",522,"10,439,920.00","10,439,920.00"
ALK,16.2.2024,"19,997.00","19,998.00","19,950.00","19,996.66","0,05",250,"4,999,165.00","4,999,165.00"
ALK,15.2.2024,"19,999.00","20,000.00","19,880.00","19,987.36","0,54",236,"4,717,016.00","4,717,016.00"
ALK,14.2.2024,"19,997.00","19,997.00","19,852.00","19,880.14","0,68",111,"2,206,696.00","2,206,696.00"
ALK,13.2.2024,"19,750.00","19,800.00","19,600.00","19,745.33","0,10",302,"5,963,090.00","5,963,090.00"
ALK,12.2.2024,"19,750.00","19,750.00","19,551.00","19,725.38","1,04",214,"4,221,231.00","4,221,231.00"
ALK,09.2.2024,"19,750.00","19,750.00","19,499.00","19,522.76","0,42",142,"2,772,232.00","2,772,232.00"
ALK,08.2.2024,"19,400.00","19,498.00","19,400.00","19,440.83","-0,19",72,"1,399,740.00","1,399,740.00"
ALK,07.2.2024,"19,400.00","19,500.00","19,400.00","19,477.47","-0,09",312,"6,076,970.00","6,076,970.00"
ALK,06.2.2024,"19,301.00","19,500.00","19,301.00","19,495.54","-0,02",239,"4,659,435.00","4,659,435.00"
ALK,05.2.2024,"19,500.00","19,500.00","19,500.00","19,500.00","-2,47",110,"2,145,000.00","2,145,000.00"
ALK,02.2.2024,"19,899.00","19,999.00","19,899.00","19,993.44","-1,84",36,"719,764.00","719,764.00"
ALK,01.2.2024,"20,299.00","20,399.00","20,299.00","20,368.70","5,54",33,"672,167.00","672,167.00"
ALK,31.1.2024,"19,300.00","19,300.00","19,300.00","19,300.00","2,87",138,"2,663,400.00","2,663,400.00"
ALK,30.1.2024,"19,000.00","19,000.00","18,584.00","18,761.08","0,95",221,"4,146,198.00","7,689,698.00"
ALK,29.1.2024,"18,650.00","18,650.00","18,450.00","18,583.80","0,19",235,"4,367,192.00","4,367,192.00"
ALK,26.1.2024,"18,548.00","18,550.00","18,548.00","18,548.18","0,70",132,"2,448,360.00","2,448,360.00"
ALK,25.1.2024,"18,420.00","18,420.00","18,420.00","18,420.00","-0,25",10,"184,200.00","184,200.00"
ALK,24.1.2024,"18,400.00","18,550.00","18,400.00","18,466.77","0,27",401,"7,405,175.00","7,405,175.00"
ALK,23.1.2024,"18,449.00","18,449.00","18,362.00","18,416.43","0,09",63,"1,160,235.00","1,160,235.00"
ALK,22.1.2024,"18,400.00","18,400.00","18,400.00","18,400.00","-0,21",254,"4,673,600.00","4,673,600.00"
ALK,18.1.2024,"18,449.00","18,449.00","18,400.00","18,439.20","0,23",10,"184,392.00","4,584,392.00"
ALK,17.1.2024,"18,350.00","18,400.00","18,350.00","18,396.38","0,04",233,"4,286,356.00","4,286,356.00"
ALK,16.1.2024,"18,350.00","18,399.00","18,350.00","18,388.11","-0,02",18,"330,986.00","330,986.00"
ALK,15.1.2024,"18,350.00","18,449.00","18,301.00","18,391.13","-0,05",330,"6,069,072.00","6,069,072.00"
ALK,12.1.2024,"18,350.00","18,448.00","18,350.00","18,400.60","0,01",63,"1,159,238.00","1,159,238.00"
ALK,11.1.2024,"18,399.00","18,400.00","18,399.00","18,399.45","0,00",128,"2,355,130.00","2,355,130.00"
ALK,10.1.2024,"18,399.00","18,400.00","18,399.00","18,399.33","-0,09",97,"1,784,735.00","1,784,735.00"
ALK,09.1.2024,"18,450.00","18,450.00","18,400.00","18,415.77","0,09",222,"4,088,300.00","4,088,300.00"
ALK,05.1.2024,"18,450.00","18,450.00","18,301.00","18,399.39","0,00",148,"2,723,110.00","2,723,110.00"
ALK,04.1.2024,"18,399.00","18,400.00","18,399.00","18,399.08","0,44",127,"2,336,683.00","2,336,683.00"
ALK,03.1.2024,"18,300.00","18,400.00","18,290.00","18,318.52","0,19",81,"1,483,800.00","1,483,800.00"
ALK,02.1.2024,"18,151.00","18,300.00","18,151.00","18,283.19","0,71",27,"493,646.00","493,646.00"
ALKB,22.12.2016,"18,510.00","18,510.00","18,510.00","18,510.00","0,00",13,"240,630.00","240,630.00"
ALKB,28.11.2016,"18,510.00","18,510.00","18,510.00","18,510.00","0,00",11,"203,610.00","203,610.00"
ALKB,31.10.2016,"18,510.00","18,510.00","18,510.00","18,510.00","54,25",50,"925,500.00","925,500.00"
ALKB,22.5.2017,"18,510.00","18,510.00","18,510.00","18,510.00","0,00",45,"832,950.00","832,950.00"
ALKB,28.3.2017,"18,510.00","18,510.00","18,510.00","18,510.00","0,00",280,"5,182,800.00","5,182,800.00"
ALKB,24.3.2017,"18,510.00","18,510.00","18,510.00","18,510.00","0,00",273,"5,053,230.00","5,053,230.00"
